"기업규모별","산업분류","항목","단위","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년",
"2규모(상용근로자 30~99인)","M.전문, 과학 및 기술 서비스업(70~73)","법정외 복지비용[천원]","천원","119.6","138.8","134.6","112.4","98.3","74",
"2규모(상용근로자 30~99인)","M.전문, 과학 및 기술 서비스업(70~73)","채용관련비용(모집비)[천원]","천원","9.9","10","6","5.1","3.5","3",
"2규모(상용근로자 30~99인)","M.전문, 과학 및 기술 서비스업(70~73)","교육훈련비용[천원]","천원","7.2","8.6","7.2","12.3","11.9","11.7",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","노동비용총액[천원]","천원","3037","3155.9","3264.3","3055.6","2981.5","2877.4",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","직접노동비용(계)[천원]","천원","2604.9","2654.7","2777.8","2571.8","2526.5","2364.9",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","정액 및 초과급여[천원]","천원","2549.8","2576","2659.8","2491","2453.5","2250.4",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","상여금 및 성과금[천원]","천원","55.1","78.6","118","80.8","72.9","114.5",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","간접노동비용(계)[천원]","천원","432.1","501.3","486.5","483.8","455","512.5",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","퇴직급여 등의 비용[천원]","천원","185.7","232.6","190.6","211.3","177.3","262.9",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","법정노동비용[천원]","천원","198.7","207.5","229","207.4","208.5","184.3",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","법정외 복지비용[천원]","천원","45.1","57.3","64.2","62.2","63.4","62.7",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","채용관련비용(모집비)[천원]","천원",".9","2.2","2",".8","4.4","1.1",
"2규모(상용근로자 30~99인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","교육훈련비용[천원]","천원","1.9","1.8",".8","2.1","1.4","1.5",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","노동비용총액[천원]","천원","5676.3","5401.1","5103.1","4811.9","4677.4","4888.1",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","직접노동비용(계)[천원]","천원","4647.9","4461.7","4188.2","3824.2","3693.1","3947",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","정액 및 초과급여[천원]","천원","4314.4","4090.3","3857.8","3575.4","3442.2","3537.6",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","상여금 및 성과금[천원]","천원","333.5","371.4","330.4","248.8","250.9","409.3",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","간접노동비용(계)[천원]","천원","1028.4","939.4","914.9","987.7","984.3","941.1",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","퇴직급여 등의 비용[천원]","천원","356","360.9","307.3","397.1","427.3","384.2",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","법정노동비용[천원]","천원","412.5","374.8","365.8","334.4","323.9","300",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","법정외 복지비용[천원]","천원","253.1","198.2","234.9","241.7","222.2","243",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","채용관련비용(모집비)[천원]","천원",".8",".8","2.8","2.1","2.4","4.2",
"2규모(상용근로자 30~99인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","교육훈련비용[천원]","천원","6","4.7","4","12.4","8.5","9.7",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","노동비용총액[천원]","천원","4101.1","3990.7","4366.1","3868.6","3714.2","3635.6",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","직접노동비용(계)[천원]","천원","3415.4","3352.6","3678.4","3256.5","3165.3","3064.4",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","정액 및 초과급여[천원]","천원","3297.9","3190.5","3530.8","3057.1","3012","2889.8",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","상여금 및 성과금[천원]","천원","117.5","162.1","147.7","199.3","153.4","174.6",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","간접노동비용(계)[천원]","천원","685.7","638.1","687.7","612.2","548.8","571.2",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","퇴직급여 등의 비용[천원]","천원","266.4","243.2","286.4","242.3","209.3","212.9",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","법정노동비용[천원]","천원","311.4","289.8","310.7","286.9","265.1","284.8",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","법정외 복지비용[천원]","천원","105.4","102.3","86.7","78.8","71.5","68.9",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","채용관련비용(모집비)[천원]","천원",".5","1.1","1.9","3.1","1","1.1",
"2규모(상용근로자 30~99인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","교육훈련비용[천원]","천원","2","1.7","1.9","1.2","1.8","3.5",
"3규모(상용근로자 100~299인)","전체","노동비용총액[천원]","천원","5700.6","5449.4","5215.8","5062","4790.8","4744.1",
"3규모(상용근로자 100~299인)","전체","직접노동비용(계)[천원]","천원","4604.2","4386.5","4218.1","4065.5","3828","3799.9",
"3규모(상용근로자 100~299인)","전체","정액 및 초과급여[천원]","천원","4142.7","3941.4","3777.7","3621.3","3452.1","3347.9",
"3규모(상용근로자 100~299인)","전체","상여금 및 성과금[천원]","천원","461.5","445.1","440.5","444.2","375.9","452",
"3규모(상용근로자 100~299인)","전체","간접노동비용(계)[천원]","천원","1096.4","1062.9","997.7","996.5","962.8","944.2",
"3규모(상용근로자 100~299인)","전체","퇴직급여 등의 비용[천원]","천원","452.6","450.9","427.3","424.9","425.8","426.3",
"3규모(상용근로자 100~299인)","전체","법정노동비용[천원]","천원","431.5","411","395.9","378","363.1","346.3",
"3규모(상용근로자 100~299인)","전체","법정외 복지비용[천원]","천원","195.6","183.5","158.7","179.7","162.9","157.2",
"3규모(상용근로자 100~299인)","전체","채용관련비용(모집비)[천원]","천원","4.9","6.2","6.6","6.1","3.7","4",
"3규모(상용근로자 100~299인)","전체","교육훈련비용[천원]","천원","11.8","11.3","9.3","7.9","7.4","10.5",
"3규모(상용근로자 100~299인)","B.광업(05~08)","노동비용총액[천원]","천원","7184.2","6503.1","5927.4","5690.1","5910.3","5171.8",
"3규모(상용근로자 100~299인)","B.광업(05~08)","직접노동비용(계)[천원]","천원","5403.3","4927.2","4808.2","4434.9","4600.4","3905.2",
"3규모(상용근로자 100~299인)","B.광업(05~08)","정액 및 초과급여[천원]","천원","4150.5","4310.1","4447.8","3464","3759.3","3152.9",
"3규모(상용근로자 100~299인)","B.광업(05~08)","상여금 및 성과금[천원]","천원","1252.8","617.1","360.4","970.8","841.1","752.4",
"3규모(상용근로자 100~299인)","B.광업(05~08)","간접노동비용(계)[천원]","천원","1780.9","1575.9","1119.2","1255.3","1309.9","1266.5",
"3규모(상용근로자 100~299인)","B.광업(05~08)","퇴직급여 등의 비용[천원]","천원","619.3","595.7","362.2","399.4","501.1","472.1",
"3규모(상용근로자 100~299인)","B.광업(05~08)","법정노동비용[천원]","천원","671","546.8","450.6","519.9","510.4","485",
"3규모(상용근로자 100~299인)","B.광업(05~08)","법정외 복지비용[천원]","천원","485.1","428.5","297.9","329.2","289","302.9",
"3규모(상용근로자 100~299인)","B.광업(05~08)","채용관련비용(모집비)[천원]","천원",".3","1","4.6",".8","7.3",".1",
"3규모(상용근로자 100~299인)","B.광업(05~08)","교육훈련비용[천원]","천원","5.3","4","3.9","5.9","2.1","6.4",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","노동비용총액[천원]","천원","6106.5","5922.7","5724.4","5355.7","5089.5","5083.5",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","직접노동비용(계)[천원]","천원","4863.8","4686.6","4560.5","4270.3","4023","3972.4",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","정액 및 초과급여[천원]","천원","4302.5","4149.2","4012","3812","3616.8","3463.3",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","상여금 및 성과금[천원]","천원","561.3","537.4","548.4","458.3","406.2","509.2",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","간접노동비용(계)[천원]","천원","1242.7","1236.2","1163.9","1085.5","1066.5","1111.1",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","퇴직급여 등의 비용[천원]","천원","502.8","526.9","509","459.8","464.3","531.8",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","법정노동비용[천원]","천원","464.5","452.7","429.1","401.3","384","376.6",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","법정외 복지비용[천원]","천원","260.8","244.3","215.8","214.2","208","193.1",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","채용관련비용(모집비)[천원]","천원","3.7","4.2","3.2","5","3.4","2.8",
"3규모(상용근로자 100~299인)","C.제조업(10~34)","교육훈련비용[천원]","천원","10.8","8","6.7","5.1","6.9","6.8",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","노동비용총액[천원]","천원","10097.5","10647.2","10110.8","9449.8","9450.5","9828",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","직접노동비용(계)[천원]","천원","7601.2","8086.3","7656","7064.4","7283.1","7306.2",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","정액 및 초과급여[천원]","천원","5470.2","5663.5","5213.4","5072.5","4875.4","5017.9",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","상여금 및 성과금[천원]","천원","2130.9","2422.7","2442.6","1992","2407.7","2288.3",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","간접노동비용(계)[천원]","천원","2496.3","2560.9","2454.8","2385.3","2167.3","2521.8",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","퇴직급여 등의 비용[천원]","천원","1203.4","1250.9","1292.7","804.4","669.2","975.5",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","법정노동비용[천원]","천원","699.5","737.7","658.2","670.6","666.8","626.1",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","법정외 복지비용[천원]","천원","523.1","501.6","454.6","850.1","762.7","826",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","채용관련비용(모집비)[천원]","천원","7.7","6.6","10.3","9.5","14.4","13.2",
"3규모(상용근로자 100~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","교육훈련비용[천원]","천원","62.5","64.1","39","50.7","54.2","81.1",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","노동비용총액[천원]","천원","5888.5","5406.1","5785.1","5373.2","5494.4","5491.7",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","직접노동비용(계)[천원]","천원","4896.1","4601.3","4722.8","4303.5","4317.6","4398.1",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","정액 및 초과급여[천원]","천원","3995.4","3724.3","4186.3","3946","4036.5","3697.5",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","상여금 및 성과금[천원]","천원","900.7","877","536.5","357.4","281.1","700.6",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","간접노동비용(계)[천원]","천원","992.4","804.8","1062.3","1069.7","1176.8","1093.6",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","퇴직급여 등의 비용[천원]","천원","360.3","210.9","492.3","447.4","497.7","442.6",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","법정노동비용[천원]","천원","438.5","392.3","434","378.5","426.3","445.9",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","법정외 복지비용[천원]","천원","184.6","191.3","127.6","238","247","196.8",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","채용관련비용(모집비)[천원]","천원","1","5.6","3.4","2.1",".3",".1",
"3규모(상용근로자 100~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","교육훈련비용[천원]","천원","7.9","4.7","5","3.7","5.6","8.1",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","노동비용총액[천원]","천원","6438.5","6395.8","5497.1","5788.3","5451.8","5292.1",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","직접노동비용(계)[천원]","천원","5203","5266","4345","4514.8","4246","4280.4",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","정액 및 초과급여[천원]","천원","4744.3","4788.9","3916.1","4236.2","3970.9","3898",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","상여금 및 성과금[천원]","천원","458.7","477.1","428.9","278.5","275.1","382.4",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","간접노동비용(계)[천원]","천원","1235.4","1129.8","1152.2","1273.5","1205.8","1011.7",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","퇴직급여 등의 비용[천원]","천원","548","483.9","452.4","380.7","398.1","362.6",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","법정노동비용[천원]","천원","536.7","520.2","573","656.5","609.6","481.6",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","법정외 복지비용[천원]","천원","137","112.2","116.7","228.8","193.3","159.9",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","채용관련비용(모집비)[천원]","천원",".7","1.1","5.2","3.2","1.2","1.1",
"3규모(상용근로자 100~299인)","F.건설업(41~42)","교육훈련비용[천원]","천원","13","12.5","4.9","4.3","3.5","6.6",
